2003/08/04,152,187口,"92,900円","1,146口","15,400円",293口,"54,100円","2,255口","7,700円",746口,"9,200円","167,656,200円"
2003/08/06,944,142口,"135,900円",266口,"45,300円",183口,"90,600円",535口,"22,600円",627口,"13,500円","152,412,000円"
2003/08/08,957,150口,"109,100円",723口,"18,100円",354口,"63,600円","1,206口","9,000円",515口,"10,900円","152,520,200円"
2003/08/11,459,262口,"73,000円","1,102口","12,100円",529口,"42,500円","2,025口","6,000円",613口,"7,300円","159,711,400円"
2003/08/13,989,200口,"113,200円",317口,"37,700円",186口,"75,400円",544口,"18,800円",585口,"11,300円","145,630,000円"
2003/08/15,820,233口,"82,300円",784口,"13,700円",426口,"48,000円","1,666口","6,800円",656口,"8,200円","149,439,000円"
2003/08/18,766,224口,"121,800円",326口,"40,600円",202口,"81,200円",467口,"20,300円",852口,"12,100円","170,754,800円"
2003/08/20,943,120口,"128,600円",622口,"21,400円",222口,"75,000円","1,448口","10,700円",684口,"12,800円","155,031,000円"
2003/08/22,958,204口,"92,200円",831口,"15,300円",392口,"53,700円","1,584口","7,600円",888口,"9,200円","162,336,000円"
2003/08/25,160,173口,"116,600円",879口,"19,400円",250口,"68,000円","1,740口","9,700円",635口,"11,600円","174,623,800円"
2003/08/27,612,284口,"71,700円","1,087口","11,900円",450口,"41,800円","2,288口","5,900円",895口,"7,100円","160,629,800円"
2003/08/29,162,278口,"76,600円","1,026口","12,700円",311口,"44,600円","2,123口","6,300円","1,757口","7,600円","167,504,800円"
