第3148回,2011/07/01,872,50口,"104,600円",563口,"17,400円",166口,"61,000円","1,283口","8,700円",513口,"10,400円","92,754,400円"
第3149回,2011/07/04,140,76口,"112,400円",635口,"18,700円",174口,"65,500円","1,195口","9,300円",441口,"11,200円","106,698,000円"
第3150回,2011/07/05,833,54口,"118,400円",235口,"39,400円",88口,"78,900円",313口,"19,700円",760口,"11,800円","83,984,800円"
第3151回,2011/07/06,408,96口,"96,300円",393口,"16,000円",216口,"56,100円",753口,"8,000円",461口,"9,600円","84,832,400円"
第3152回,2011/07/07,594,94口,"87,000円",520口,"14,500円",249口,"50,700円",917口,"7,200円",452口,"8,700円","86,552,400円"
第3153回,2011/07/08,827,136口,"75,600円",541口,"12,600円",291口,"44,100円","1,015口","6,300円",704口,"7,500円","92,657,200円"
第3154回,2011/07/11,161,105口,"100,700円",311口,"33,500円",145口,"67,100円",488口,"16,700円",742口,"10,000円","103,161,200円"
第3155回,2011/07/12,747,97口,"102,400円",224口,"34,100円",145口,"68,200円",260口,"17,000円",419口,"10,200円","80,511,200円"
第3156回,2011/07/13,366,61口,"102,000円",238口,"34,000円",150口,"68,000円",290口,"17,000円",735口,"10,200円","82,102,800円"
第3157回,2011/07/14,973,44口,"126,200円",414口,"21,000円",118口,"73,600円",844口,"10,500円",452口,"12,600円","83,459,200円"
第3158回,2011/07/15,291,110口,"85,200円",508口,"14,200円",259口,"49,700円","1,112口","7,100円",363口,"8,500円","89,977,400円"
第3159回,2011/07/18,988,105口,"96,500円",297口,"32,100円",147口,"64,300円",364口,"16,000円",628口,"9,600円","91,320,800円"
第3160回,2011/07/19,194,90口,"87,800円",334口,"14,600円",215口,"51,200円",723口,"7,300円",342口,"8,700円","71,327,400円"
第3161回,2011/07/20,319,99口,"73,700円",503口,"12,200円",246口,"42,900円","1,030口","6,100円",682口,"7,300円","78,687,400円"
第3162回,2011/07/21,534,54口,"93,900円",531口,"15,600円",220口,"54,700円","1,155口","7,800円",381口,"9,300円","84,569,800円"
第3163回,2011/07/22,571,91口,"81,200円",648口,"13,500円",228口,"47,300円","1,448口","6,700円",408口,"8,100円","89,119,200円"
第3164回,2011/07/25,420,160口,"75,600円",695口,"12,600円",325口,"44,100円","1,242口","6,300円",438口,"7,500円","102,956,200円"
第3165回,2011/07/26,954,59口,"103,900円",412口,"17,300円",156口,"60,600円",827口,"8,600円",589口,"10,300円","79,999,800円"
第3166回,2011/07/27,706,80口,"110,600円",302口,"18,400円",182口,"64,500円",757口,"9,200円",404口,"11,000円","83,613,400円"
第3167回,2011/07/28,759,48口,"111,600円",482口,"18,600円",174口,"65,100円",860口,"9,300円",355口,"11,100円","83,648,200円"
第3168回,2011/07/29,622,120口,"73,600円",326口,"24,500円",273口,"49,000円",485口,"12,200円",639口,"7,300円","90,868,000円"
