第1300回,2018/08/02,3,18,25,26,32,33,(27),,,,,,1口,"200,000,000円",5口,"13,105,000円",300口,"235,800円","13,090口","5,700円","183,347口","1,000円","18,410,686円"
第1301回,2018/08/06,6,7,9,16,30,41,(22),,,,,,該当なし,該当なし,3口,"23,477,200円",199口,"382,200円","11,338口","7,000円","189,255口","1,000円","253,175,343円"
第1302回,2018/08/09,4,7,25,30,34,43,(38),,,,,,該当なし,該当なし,3口,"27,331,800円",274口,"323,100円","11,765口","7,900円","175,049口","1,000円","526,484,438円"
第1303回,2018/08/13,7,10,24,33,35,42,(43),,,,,,該当なし,該当なし,6口,"14,727,200円",255口,"374,200円","13,263口","7,600円","218,284口","1,000円","821,019,464円"
第1304回,2018/08/16,6,25,30,38,40,42,(17),,,,,,1口,"600,000,000円",12口,"8,887,600円",247口,"466,300円","13,787口","8,800円","229,519口","1,000円","576,512,858円"
第1305回,2018/08/20,4,6,19,36,38,40,(28),,,,,,該当なし,該当なし,10口,"9,931,800円",256口,"418,900円","13,785口","8,200円","224,118口","1,000円","907,562,919円"
第1306回,2018/08/23,7,11,23,36,38,41,(37),,,,,,1口,"600,000,000円",13口,"7,710,200円",446口,"242,700円","18,676口","6,100円","280,525口","1,000円","641,663,268円"
第1307回,2018/08/27,6,25,27,28,30,43,(14),,,,,,1口,"600,000,000円",7口,"14,158,900円",255口,"419,700円","15,399口","7,300円","247,462口","1,000円","372,026,796円"
第1308回,2018/08/30,6,9,10,15,34,39,(3),,,,,,該当なし,該当なし,9口,"9,668,100円",256口,"367,000円","14,009口","7,000円","230,628口","1,000円","662,062,930円"
