第1128回,2016/12/01,3,15,21,29,30,35,(39),,,,,,該当なし,該当なし,8口,"14,655,600円",318口,"442,400円","13,056口","9,500円","196,830口","1,000円","244,865,806円"
第1129回,2016/12/05,6,11,19,28,30,43,(32),,,,,,2口,"193,235,600円",13口,"9,803,300円",350口,"436,900円","15,340口","8,700円","233,083口","1,000円",0円
第1130回,2016/12/08,1,11,37,38,39,42,(26),,,,,,1口,"121,251,200円",5口,"21,825,000円",214口,"611,900円","9,379口","12,300円","152,854口","1,000円",0円
第1131回,2016/12/12,6,12,25,36,38,41,(18),,,,,,2口,"54,306,800円",15口,"6,516,700円",474口,"247,400円","15,952口","6,400円","210,055口","1,000円",0円
第1132回,2016/12/15,4,5,24,29,33,35,(40),,,,,,1口,"116,000,500円",2口,"52,199,700円",200口,"626,300円","10,015口","11,000円","174,763口","1,000円",0円
第1133回,2016/12/19,3,18,19,20,37,38,(9),,,,,,該当なし,該当なし,9口,"12,135,900円",218口,"601,200円","10,331口","11,100円","172,860口","1,000円","121,360,932円"
第1134回,2016/12/22,5,6,12,14,30,38,(29),,,,,,該当なし,該当なし,15口,"7,264,000円",318口,"411,100円","15,140口","7,600円","242,773口","1,000円","242,429,091円"
第1135回,2016/12/26,20,22,28,29,32,41,(14),,,,,,該当なし,該当なし,4口,"36,650,300円",163口,"1,079,200円","9,168口","16,900円","171,912口","1,000円","405,320,947円"
第1136回,2016/12/29,3,4,7,8,22,33,(18),,,,,,1口,"400,000,000円",17口,"7,754,200円",451口,"350,700円","20,985口","6,600円","304,439口","1,000円","151,792,210円"
