第0129回,2003/04/03,6,18,25,26,30,42,(24),,,,,,1口,"200,000,000円",11口,"25,149,000円",557口,"595,900円","28,421口","10,300円","444,317口","1,000円","3,673,647,600円","107,379,873円"
第0130回,2003/04/10,22,30,31,34,38,39,(2),,,,,,1口,"400,000,000円",9口,"38,884,300円",298口,"1,409,200円","18,691口","19,800円","378,820口","1,000円","4,240,058,400円","96,226,445円"
第0131回,2003/04/17,6,30,33,34,40,43,(1),,,,,,該当なし,該当なし,6口,"57,762,100円",350口,"1,188,200円","18,375口","19,900円","357,941口","1,000円","4,160,779,400円","481,310,551円"
第0132回,2003/04/24,3,18,23,31,32,37,(1),,,,,,4口,"236,257,900円",15口,"27,823,000円",944口,"530,500円","44,871口","9,800円","704,596口","1,000円","5,618,353,600円",0円
