第0285回,2006/04/06,1,3,9,14,16,29,(37),,,,,,7口,"52,459,200円",19口,"17,394,200円",881口,"450,100円","44,927口","7,700円","604,703口","1,000円","4,552,975,200円",0円
第0286回,2006/04/13,10,11,14,28,31,41,(3),,,,,,5口,"75,107,400円",29口,"11,654,400円",628口,"645,800円","38,214口","9,300円","576,836口","1,000円","4,563,778,000円",0円
第0287回,2006/04/20,1,5,18,34,35,39,(7),,,,,,該当なし,該当なし,8口,"44,562,500円",548口,"780,600円","29,657口","12,700円","511,572口","1,000円","4,598,581,800円","396,114,792円"
第0288回,2006/04/27,3,4,11,25,28,33,(35),,,,,,11口,"81,646,100円",29口,"15,578,900円","1,670口","324,600円","74,101口","6,400円","1,054,770口","1,000円","6,730,987,200円",0円
