第1093回,2016/08/01,4,19,26,40,42,43,(9),,,,,,該当なし,該当なし,3口,"35,760,000円",146口,"881,700円","8,073口","14,000円","136,131口","1,000円","119,201,119円"
第1094回,2016/08/04,6,7,20,24,28,43,(11),,,,,,1口,"243,901,900円",7口,"16,032,800円",245口,"549,600円","11,565口","10,200円","190,507口","1,000円",0円
第1095回,2016/08/08,3,6,15,18,23,27,(38),,,,,,2口,"46,378,400円",18口,"4,637,800円",471口,"212,600円","17,901口","4,900円","226,412口","1,000円",0円
第1096回,2016/08/11,6,19,21,31,38,41,(40),,,,,,該当なし,該当なし,3口,"32,235,500円",256口,"453,300円","8,542口","11,900円","140,731口","1,000円","107,452,884円"
第1097回,2016/08/15,1,5,8,14,19,21,(4),,,,,,1口,"220,816,300円",11口,"9,275,100円",309口,"396,200円","14,524口","7,400円","217,395口","1,000円",0円
第1098回,2016/08/18,1,19,31,33,35,43,(29),,,,,,該当なし,該当なし,5口,"22,216,900円",109口,"1,222,900円","6,443口","18,200円","121,343口","1,000円","123,428,429円"
第1099回,2016/08/22,6,8,12,17,18,24,(35),,,,,,5口,"45,971,700円",6口,"15,964,400円",495口,"232,200円","20,738口","4,800円","259,629口","1,000円",0円
第1100回,2016/08/25,2,6,16,23,32,35,(37),,,,,,3口,"37,958,600円",7口,"14,641,000円",316口,"389,100円","12,108口","8,900円","183,363口","1,000円",0円
第1101回,2016/08/29,4,5,7,10,13,16,(1),,,,,,1口,"104,501,300円",18口,"5,225,000円",352口,"320,600円","14,895口","6,600円","215,598口","1,000円",0円
