第1145回,2017/02/02,1,4,15,18,25,28,(36),,,,,,該当なし,該当なし,3口,"33,835,800円",269口,"452,800円","12,030口","8,900円","192,292口","1,000円","112,787,035円"
第1146回,2017/02/06,1,10,19,23,26,34,(27),,,,,,2口,"124,691,200円",5口,"24,586,900円",275口,"536,400円","11,920口","10,900円","197,804口","1,000円",0円
第1147回,2017/02/09,2,3,10,16,26,27,(23),,,,,,2口,"102,768,800円",13口,"4,743,300円",484口,"137,500円","15,880口","4,400円","221,368口","1,000円",0円
第1148回,2017/02/13,3,5,16,23,31,43,(39),,,,,,該当なし,該当なし,9口,"7,745,500円",286口,"263,200円","12,463口","6,300円","192,732口","1,000円","232,357,669円"
第1149回,2017/02/16,2,14,22,23,35,43,(31),,,,,,該当なし,該当なし,9口,"9,621,000円",315口,"296,800円","13,606口","7,200円","207,026口","1,000円","520,980,964円"
第1150回,2017/02/20,7,11,17,27,32,40,(18),,,,,,4口,"210,763,700円",13口,"7,432,700円",421口,"247,800円","17,894口","6,100円","254,987口","1,000円",0円
第1151回,2017/02/23,5,23,25,26,29,31,(19),,,,,,1口,"200,000,000円",6口,"11,877,700円",227口,"339,000円","11,400口","7,100円","188,551口","1,000円","37,547,727円"
第1152回,2017/02/27,6,8,10,33,35,43,(22),,,,,,該当なし,該当なし,7口,"11,649,000円",183口,"481,200円","10,419口","8,900円","188,674口","1,000円","309,349,226円"
