第0241回,2005/06/02,8,14,27,33,36,40,(20),,,,,,4口,"73,985,600円",28口,"9,512,300円",921口,"347,000円","36,165口","7,700円","520,271口","1,000円","3,742,481,000円",0円
第0242回,2005/06/09,1,10,13,22,29,32,(38),,,,,,該当なし,該当なし,13口,"21,804,200円",469口,"725,200円","24,567口","12,200円","423,934口","1,000円","3,694,541,000円","314,953,610円"
第0243回,2005/06/16,5,34,35,38,42,43,(8),,,,,,2口,"400,000,000円",11口,"39,961,800円",548口,"962,500円","26,821口","17,300円","493,091口","1,000円","5,364,257,800円","3,380,993円"
第0244回,2005/06/23,11,12,30,36,38,39,(37),,,,,,2口,"166,561,100円",24口,"12,365,100円",748口,"476,000円","40,144口","7,800円","605,688口","1,000円","4,227,672,200円",0円
第0245回,2005/06/30,3,6,18,24,28,36,(21),,,,,,7口,"41,996,300円",52口,"5,087,900円","1,479口","214,600円","55,734口","5,000円","625,386口","1,000円","3,958,868,800円",0円
