第1402回,2019/08/01,10,24,26,33,36,42,(28),,,,,,該当なし,該当なし,4口,"17,535,600円",162口,"467,600円","8,840口","9,000円","152,987口","1,000円","233,801,199円"
第1403回,2019/08/05,1,3,10,27,34,41,(22),,,,,,該当なし,該当なし,4口,"19,917,000円",254口,"338,700円","12,939口","7,000円","214,360口","1,000円","499,352,964円"
第1404回,2019/08/08,2,17,29,37,38,39,(5),,,,,,1口,"600,000,000円",9口,"9,733,600円",241口,"392,500円","12,999口","7,600円","209,324口","1,000円","191,352,294円"
第1405回,2019/08/12,3,4,6,19,23,24,(42),,,,,,2口,"198,313,700円",4口,"15,396,100円",433口,"153,600円","18,918口","3,700円","258,033口","1,000円",0円
第1406回,2019/08/15,20,24,27,29,34,35,(43),,,,,,該当なし,該当なし,5口,"13,512,800円",115口,"634,400円","6,489口","11,800円","120,439口","1,000円","225,206,073円"
第1407回,2019/08/19,10,13,19,28,33,39,(15),,,,,,該当なし,該当なし,6口,"13,604,700円",282口,"312,600円","13,905口","6,600円","213,240口","1,000円","497,291,867円"
第1408回,2019/08/22,2,17,24,26,34,43,(32),,,,,,該当なし,該当なし,3口,"30,636,200円",341口,"291,000円","14,807口","7,000円","219,067口","1,000円","803,644,212円"
第1409回,2019/08/26,5,6,8,20,22,25,(13),,,,,,3口,"378,412,300円",19口,"5,235,800円",548口,"196,000円","22,618口","5,000円","322,026口","1,000円",0円
第1410回,2019/08/29,8,14,17,25,36,41,(23),,,,,,2口,"116,189,400円",14口,"4,979,700円",354口,"212,600円","12,317口","6,400円","174,950口","1,000円",0円
