第1041回,2016/02/01,14,22,27,29,33,37,(24),,,,,,3口,"39,365,300円",4口,"26,571,400円",268口,"475,900円","13,351口","8,400円","201,271口","1,000円",0円
第1042回,2016/02/04,4,10,11,12,18,25,(36),,,,,,12口,"8,291,100円",17口,"5,267,200円",663口,"162,000円","22,031口","4,300円","257,868口","1,000円",0円
第1043回,2016/02/08,21,29,30,32,38,42,(16),,,,,,1口,"132,237,700円",2口,"59,506,400円",135口,"1,057,800円","7,237口","17,400円","135,837口","1,000円",0円
第1044回,2016/02/11,3,7,16,26,34,39,(23),,,,,,1口,"111,439,200円",11口,"9,117,600円",260口,"462,800円","11,750口","9,000円","183,459口","1,000円",0円
第1045回,2016/02/15,1,19,21,30,31,43,(18),,,,,,2口,"64,732,900円",4口,"29,129,500円",193口,"724,400円","9,072口","13,500円","150,132口","1,000円",0円
第1046回,2016/02/18,6,13,17,18,27,43,(21),,,,,,該当なし,該当なし,4口,"26,537,100円",223口,"571,200円","11,877口","9,400円","196,801口","1,000円","117,943,963円"
第1047回,2016/02/22,5,9,13,31,32,35,(26),,,,,,1口,"254,367,900円",18口,"6,821,100円",287口,"513,300円","12,092口","10,700円","197,142口","1,000円",0円
第1048回,2016/02/25,26,27,30,31,34,40,(20),,,,,,該当なし,該当なし,3口,"39,578,100円",149口,"956,200円","7,164口","17,500円","135,576口","1,000円","131,928,303円"
第1049回,2016/02/29,3,6,15,23,24,31,(11),,,,,,1口,"254,007,900円",12口,"9,155,800円",451口,"292,300円","18,708口","6,200円","258,068口","1,000円",0円
