第1309回,2018/09/03,24,32,34,36,41,43,(23),,,,,,1口,"600,000,000円",10口,"10,762,100円",252口,"461,200円","11,693口","10,500円","195,021口","1,000円","420,789,350円"
第1310回,2018/09/06,9,24,25,27,34,36,(14),,,,,,該当なし,該当なし,11口,"7,524,800円",286口,"312,500円","14,822口","6,300円","227,796口","1,000円","696,692,533円"
第1311回,2018/09/10,12,23,26,29,36,37,(15),,,,,,3口,"335,970,100円",11口,"8,488,000円",325口,"310,200円","15,349口","6,900円","244,472口","1,000円",0円
第1312回,2018/09/13,13,24,25,26,32,39,(6),,,,,,2口,"120,471,500円",14口,"5,163,200円",309口,"252,600円","13,016口","6,300円","193,425口","1,000円",0円
第1313回,2018/09/17,5,12,21,31,36,43,(27),,,,,,1口,"200,000,000円",6口,"11,915,800円",181口,"426,500円","9,087口","8,900円","154,134口","1,000円","38,309,977円"
第1314回,2018/09/20,3,10,20,21,27,33,(39),,,,,,3口,"91,653,600円",7口,"10,142,500円",305口,"251,300円","13,248口","6,100円","194,740口","1,000円",0円
第1315回,2018/09/24,3,8,23,30,32,40,(31),,,,,,1口,"200,000,000円",4口,"17,043,400円",190口,"387,500円","9,841口","7,900円","168,580口","1,000円","27,238,834円"
第1316回,2018/09/27,6,16,26,35,36,39,(14),,,,,,3口,"92,137,600円",8口,"9,344,300円",403口,"200,300円","11,715口","7,200円","167,824口","1,000円",0円
