第0551回,2011/05/02,15,16,19,21,26,42,(10),,,,,,2口,"111,725,000円",8口,"25,137,900円",258口,"935,300円","15,142口","14,000円","282,252口","1,000円","2,580,018,800円",0円
第0552回,2011/05/05,13,22,26,30,40,41,(8),,,,,,3口,"71,653,900円",11口,"17,587,600円",266口,"872,700円","14,804口","13,800円","262,941口","1,000円","2,462,923,000円",0円
第0553回,2011/05/09,3,9,11,15,27,37,(10),,,,,,該当なし,該当なし,16口,"10,542,800円",729口,"277,600円","29,564口","6,000円","395,440口","1,000円","2,516,760,600円","187,430,365円"
第0554回,2011/05/12,16,27,34,35,36,38,(37),,,,,,2口,"228,838,200円",7口,"34,745,600円",381口,"766,000円","21,745口","11,800円","374,276口","1,000円","3,193,479,400円",0円
第0555回,2011/05/16,2,3,7,9,36,42,(5),,,,,,2口,"104,317,600円",10口,"18,777,000円",263口,"856,700円","18,339口","10,800円","316,443口","1,000円","2,526,526,800円",0円
第0556回,2011/05/19,6,9,13,17,29,30,(25),,,,,,3口,"70,910,400円",23口,"8,324,100円",667口,"344,400円","26,187口","7,700円","370,865口","1,000円","2,683,261,200円",0円
第0557回,2011/05/23,6,18,23,32,38,43,(37),,,,,,4口,"49,388,600円",7口,"25,399,600円",453口,"470,900円","18,740口","10,000円","291,498口","1,000円","2,374,255,600円",0円
第0558回,2011/05/26,4,32,33,38,41,43,(2),,,,,,2口,"120,430,500円",6口,"36,128,800円",266口,"977,900円","14,000口","16,300円","261,299口","1,000円","2,685,614,800円",0円
第0559回,2011/05/30,2,7,16,25,26,43,(3),,,,,,1口,"196,540,700円",7口,"25,269,300円",449口,"472,700円","20,192口","9,200円","284,616口","1,000円","2,350,103,000円",0円
