第1188回,2017/07/03,3,9,19,20,23,30,(14),,,,,,4口,"123,969,400円",8口,"9,997,700円",402口,"214,800円","17,431口","5,200円","244,764口","1,000円",0円
第1189回,2017/07/06,8,24,28,30,38,41,(32),,,,,,1口,"200,000,000円",3口,"25,063,900円",160口,"507,500円","9,950口","8,600円","167,540口","1,000円","50,631,101円"
第1190回,2017/07/10,1,3,13,29,38,39,(8),,,,,,該当なし,該当なし,7口,"11,250,700円",191口,"445,300円","10,987口","8,100円","185,154口","1,000円","313,139,337円"
第1191回,2017/07/13,3,5,11,20,25,32,(30),,,,,,2口,"291,801,500円",5口,"16,228,300円",438口,"200,000円","16,621口","5,500円","247,922口","1,000円",0円
第1192回,2017/07/17,15,17,18,22,30,39,(28),,,,,,該当なし,該当なし,5口,"13,824,500円",238口,"313,600円","9,826口","8,000円","153,499口","1,000円","230,401,766円"
第1193回,2017/07/20,1,2,7,8,10,42,(28),,,,,,該当なし,該当なし,5口,"15,062,800円",327口,"248,700円","16,158口","5,300円","239,004口","1,000円","481,440,653円"
第1194回,2017/07/24,12,18,20,23,33,40,(1),,,,,,2口,"394,326,500円",7口,"13,166,600円",228口,"436,500円","12,111口","8,600円","209,436口","1,000円",0円
第1195回,2017/07/27,1,4,17,22,35,42,(7),,,,,,5口,"46,954,900円",4口,"17,608,600円",255口,"298,300円","10,543口","7,600円","165,130口","1,000円",0円
第1196回,2017/07/31,6,7,19,31,39,41,(14),,,,,,1口,"200,000,000円",3口,"22,883,700円",216口,"343,200円","11,028口","7,100円","180,023口","1,000円","28,830,082円"
